portal,url
bnc_amazonas,https://bncamazonas.com.br/poder/mp-denuncia-primeiro-grupo-de-ligacao-com-crime-organizado-no-amazonas/
bnc_amazonas,https://bncamazonas.com.br/municipios/pf-prende-sargento-pm-do-amazonas-que-lavava-dinheiro-de-faccao/
bnc_amazonas,https://bncamazonas.com.br/brasilia/alberto-neto-17/
bnc_amazonas,https://bncamazonas.com.br/poder/david-almeida-tenta-explicar-elo-com-crime-organizado/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/sem-matar-ninguem-policia-prende-no-rio-5-criminosos-de-faccao-no-condominio/
bnc_amazonas,https://bncamazonas.com.br/brasilia/alberto-neto-divulga-que-destinou-r-75-milhoes-em-emendas-ao-amazonas/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/manaus-e-parintins-sao-alvos-de-operacao-contra-crime-organizado/
bnc_amazonas,https://bncamazonas.com.br/municipios/cop-30-empresa-de-doido-do-para-usou-dinheiro-do-crime-diz-pgr/
bnc_amazonas,https://bncamazonas.com.br/brasilia/alberto-neto-alerta-para-avanco-das-faccoes-na-amazonia-e-destaca-projeto-antifaccao/
bnc_amazonas,https://bncamazonas.com.br/municipios/conheca-a-empresaria-peruana-dona-da-cocaina-preta-em-manaus/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/matanca-nem-cocou-no-poder-do-cv-diz-pm-do-governador-do-rio/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/operacao-do-governador-da-bahia-contra-cv-prende-36-lideres-1-morto/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/perfil-da-matanca-no-rio-17-vitimas-nao-tinham-ficha-na-policia/
bnc_amazonas,https://bncamazonas.com.br/municipios/nove-lideres-de-faccao-sao-presos-em-operacao-conjunta-no-para-e-santa-catarina/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/comando-vermelho/
bnc_amazonas,https://bncamazonas.com.br/brasilia/atila-16/
bnc_amazonas,https://bncamazonas.com.br/municipios/seca-do-madeira-destoa-no-amazonas-e-rio-oferece-risco-a-navegacao/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/policia-prende-17-gerentes-de-lojinhas-do-crack-do-pcc-em-roraima/
bnc_amazonas,https://bncamazonas.com.br/municipios/amazonia-acordo-bloqueia-internet-da-starlink-para-garimpeiros/
bnc_amazonas,https://bncamazonas.com.br/municipios/colombia-e-denunciado-a-justica-como-mandante-das-mortes-de-bruno-e-dom/
bnc_amazonas,https://bncamazonas.com.br/poder/anistia/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/pl-de-bolsonaro-arma-cena-para-golpista-posar-de-coitadinho/
bnc_amazonas,https://bncamazonas.com.br/poder/lula-marca-data-de-deposito-do-pe-de-meia-na-conta-do-estudante/
bnc_amazonas,https://bncamazonas.com.br/municipios/traficante-faturou-r-2-milhoes-usando-gravidas-e-indigenas-nos-avioes-da-fab/
bnc_amazonas,https://bncamazonas.com.br/municipios/delegado-de-borba-no-amazonas-e-suspeito-de-ligacao-com-criminosos/
bnc_amazonas,https://bncamazonas.com.br/municipios/reveillon-de-manaus-no-morro-tinha-ate-fila-para-comprar-droga/
bnc_amazonas,https://bncamazonas.com.br/municipios/audiencia-de-custodia/
bnc_amazonas,https://bncamazonas.com.br/municipios/amazonia-coroneis-da-pm-presos-comandavam-esquema-de-desvio-de-ouro/
bnc_amazonas,https://bncamazonas.com.br/municipios/duas-toneladas-de-maconha-e-cocaina-sao-apreendidas-no-rio-solimoes-am/
bnc_amazonas,https://bncamazonas.com.br/municipios/caso-djidja-mae-da-seita-diz-que-vai-continuar-meditacoes-ao-sair-da-cadeia/
bnc_amazonas,https://bncamazonas.com.br/municipios/caso-djidja-justica-tira-tornozeleira-namorado-mae-filho-seguem-presos/
bnc_amazonas,https://bncamazonas.com.br/municipios/djidja-3/
bnc_amazonas,https://bncamazonas.com.br/municipios/amazonia-24/
bnc_amazonas,https://bncamazonas.com.br/brasilia/atila-5/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/caso-djidja-dois-donos-de-clinicas-veterinarias-estao-entre-11-indiciados-pela-policia/
bnc_amazonas,https://bncamazonas.com.br/municipios/djidja-2/
bnc_amazonas,https://bncamazonas.com.br/municipios/quadrilha-presa-350-kg-droga-mulheres-soldado-exercito/
bnc_amazonas,https://bncamazonas.com.br/municipios/caso-djidja-indiciados-crimes-seita-pai-mae-vida/
bnc_amazonas,https://bncamazonas.com.br/municipios/jovens/
