title,collected_date,published_date,tags,image_urls,urls,article_url
"‘Erro meu não ter feito verificação mais profunda’, diz secretário sobre ‘dama do tráfico’ em reunião",2026-05-18 18:01:33,,,[],"['https://www.cartacapital.com.br/?s=eliaz+vaz', 'https://www.cartacapital.com.br/?s=dino', 'https://www.cartacapital.com.br/politica/o-que-diz-o-secretario-do-ministerio-da-justica-sobre-a-presenca-da-dama-do-trafico-amazonense-em-uma-reuniao/']",https://www.cartacapital.com.br/politica/erro-meu-nao-ter-feito-verificacao-mais-profunda-diz-secretario-sobre-dama-do-trafico-em-reuniao/
Rio vai à Justiça para impedir a volta de chefões do tráfico ao estado,2026-05-18 18:01:34,,,[],"['https://www.cartacapital.com.br/tag/rio-de-janeiro/', 'https://www.cartacapital.com.br/tag/claudio-castro/', 'https://www.cartacapital.com.br/tag/ricardo-cappelli/', 'https://twitter.com/RicardoCappelli/status/1716840454090612916?ref_src=twsrc%5Etfw', 'https://www.cartacapital.com.br/cartaexpressa/apos-a-morte-de-sobrinho-de-miliciano-mais-de-20-onibus-sao-incendiados-no-rio/', 'https://www.cartacapital.com.br/sociedade/quem-era-o-miliciano-que-morreu-antes-dos-incendios-em-mais-de-30-onibus-no-rio/']",https://www.cartacapital.com.br/politica/rio-vai-a-justica-para-impedir-a-volta-de-chefoes-do-trafico-ao-estado/
Influenciadoras brasileiras se desculpam após propaganda de empresa russa investigada por tráfico humano,2026-05-18 18:01:35,,,[],[],https://www.cartacapital.com.br/sociedade/influenciadoras-brasileiras-fazem-propaganda-de-empresa-russa-investigada-por-trafico-humano/
PF repatria bebê que estava em Portugal e foi vítima de tráfico humano,2026-05-18 18:01:36,,,[],"['https://www.cartacapital.com.br/tag/policia-federal/', 'https://www.cartacapital.com.br/tag/portugal/', 'https://www.cartacapital.com.br/tag/mpf/', 'https://www.cartacapital.com.br/tag/trafico-humano/']",https://www.cartacapital.com.br/justica/pf-repatria-bebe-que-estava-em-portugal-e-foi-vitima-de-trafico-humano/
Brasileiros vítimas de tráfico humano são resgatados em Mianmar,2026-05-18 18:01:37,,,['https://conteudo.imguol.com.br/c/noticias/fd/2025/02/11/prints-de-conversa-entre-phelipe-e-o-pai-antes-da-fuga-no-sabado-1739283068038_v2_750x1.png'],"['https://www.cartacapital.com.br/tag/mianmar/', 'https://www.cartacapital.com.br/sociedade/o-que-se-sabe-sobre-o-caso-de-brasileiros-vitimas-de-trafico-humano-em-mianmar/']",https://www.cartacapital.com.br/mundo/brasileiros-vitimas-de-trafico-humano-sao-resgatados-em-mianmar/
O que se sabe sobre o caso dos brasileiros vítimas de tráfico humano em Mianmar,2026-05-18 18:01:39,,,[],['https://www.cartacapital.com.br/tag/mianmar/'],https://www.cartacapital.com.br/sociedade/o-que-se-sabe-sobre-o-caso-de-brasileiros-vitimas-de-trafico-humano-em-mianmar/
Homens e negros são as principais vítimas de tráfico humano no Brasil,2026-05-18 18:01:40,,,[],"['https://www.cartacapital.com.br/?s=tr%C3%A1fico+humano', 'https://www.cartacapital.com.br/?s=minist%C3%A9rio+da+justi%C3%A7a', 'https://www.cartacapital.com.br/?s=trabalho+escravo', 'https://www.cartacapital.com.br/wp-content/uploads/2024/07/cartilha-iv-plano-nacional-de-enfrentamento-ao-trafico-de-pessoas-4.pdf']",https://www.cartacapital.com.br/sociedade/homens-e-negros-sao-as-principais-vitimas-de-trafico-humano-no-brasil/
Mulheres sem terra ocupam latifúndio em Goiás que era utilizado para exploração sexual e tráfico humano,2026-05-18 18:01:41,,,[],[],https://www.cartacapital.com.br/sociedade/mulheres-em-terra-ocupam-latifundio-em-goias-que-era-utilizado-para-exploracao-sexual-e-trafico-humano/
Aumenta número de vítimas de tráfico humano na Europa,2026-05-18 18:01:43,,,[],[],https://www.cartacapital.com.br/sociedade/aumenta-numero-de-vitimas-de-trafico-humano-na-europa/
Operação da Interpol contra o tráfico de seres humanos prende mais 2.500,2026-05-18 18:01:44,,,[],"['https://www.cartacapital.com.br/tag/interpol/', 'https://www.cartacapital.com.br/tag/trafico-humano/', 'https://www.cartacapital.com.br/tag/argentina/', 'https://www.cartacapital.com.br/tag/iraque/', 'https://www.cartacapital.com.br/tag/oriente-medio/', 'https://www.cartacapital.com.br/tag/filipinas/', 'https://www.cartacapital.com.br/mundo/o-lucrativo-e-mortal-trafico-de-migrantes-no-mexico/', 'https://www.cartacapital.com.br/tag/estados-unidos/', 'https://www.cartacapital.com.br/mundo/assembleia-geral-da-interpol-confirma-nomeacao-de-delegado-brasileiro-como-chefe-da-organizacao/']",https://www.cartacapital.com.br/mundo/operacao-da-interpol-contra-o-trafico-de-seres-humanos-prende-mais-2-500/
Julgamento de Evo Morales por suposto tráfico de menor é suspenso na Bolívia,2026-05-18 18:01:45,,,[],"['https://www.cartacapital.com.br/tag/evo-morales/', 'https://www.cartacapital.com.br/tag/bolivia/', 'https://www.cartacapital.com.br/mundo/justica-da-bolivia-convoca-evo-morales-para-julgamento/']",https://www.cartacapital.com.br/mundo/julgamento-de-evo-morales-por-suposto-trafico-de-menor-e-suspenso-na-bolivia/
Novo ataque dos EUA contra suposta lancha do tráfico no Caribe deixa 3 mortos,2026-05-18 18:01:46,,,[],['https://www.cartacapital.com.br/mundo/na-onu-venezuela-pede-a-libertacao-de-maduro/'],https://www.cartacapital.com.br/mundo/novo-ataque-dos-eua-contra-suposta-lancha-do-trafico-no-caribe-deixa-3-mortos/
Projeto de anistia na Venezuela exclui graves violações de direitos humanos,2026-05-18 18:01:47,,,[],"['https://www.cartacapital.com.br/mundo/presidenta-interina-da-venezuela-anuncia-lei-de-anistia-geral/', 'https://www.cartacapital.com.br/mundo/parlamento-da-venezuela-reelege-para-sua-presidencia-jorge-rodriguez-irmao-da-presidenta-interina/']",https://www.cartacapital.com.br/mundo/projeto-de-anistia-na-venezuela-exclui-graves-violacoes-de-direitos-humanos/
"Venezuela identifica ‘restos humanos’ de bombardeio dos EUA, diz ministro",2026-05-18 18:01:50,,,[],"['https://www.cartacapital.com.br/edicao/1395-2/', 'https://www.cartacapital.com.br/mundo/sou-um-prisioneiro-de-guerra-diz-maduro-em-tribunal-nos-eua/', 'https://www.cartacapital.com.br/mundo/venezuela-e-cuba-publicam-listas-com-55-militares-mortos-na-captura-de-maduro-pelos-eua/']",https://www.cartacapital.com.br/mundo/venezuela-identifica-restos-humanos-de-bombardeio-dos-eua-diz-ministro/
Dezenas de sacos com restos humanos são encontrados no oeste do México,2026-05-18 18:01:51,,,[],"['https://www.cartacapital.com.br/mundo/o-que-se-sabe-sobre-a-descoberta-de-restos-humanos-em-um-centro-de-treinamento-criminoso-no-mexico/', 'https://www.cartacapital.com.br/mundo/mexico-entrega-26-supostos-narcotraficantes-aos-eua/']",https://www.cartacapital.com.br/mundo/dezenas-de-sacos-com-restos-humanos-sao-encontrados-no-oeste-do-mexico/
O que se sabe sobre a descoberta de restos humanos em um centro de treinamento criminoso no México,2026-05-18 18:01:52,,,[],['https://www.cartacapital.com.br/tag/mexico/'],https://www.cartacapital.com.br/mundo/o-que-se-sabe-sobre-a-descoberta-de-restos-humanos-em-um-centro-de-treinamento-criminoso-no-mexico/
Barroso defende regulação das redes sociais e alerta para desafio da IA: ‘Imprescindível para proteger direitos humanos’,2026-05-18 18:01:54,,,[],"['https://www.cartacapital.com.br/tag/luis-roberto-barroso/', 'https://www.cartacapital.com.br/tag/sao-paulo/', 'https://www.cartacapital.com.br/tag/inteligencia-artificial/', 'https://www.cartacapital.com.br/tag/bruno-covas/', 'https://www.cartacapital.com.br/justica/barroso-abre-divergencia-e-defende-responsabilizacao-das-redes-diante-de-comprovacao-de-culpa/', 'https://www.cartacapital.com.br/justica/barroso-abre-divergencia-e-defende-responsabilizacao-das-redes-diante-de-comprovacao-de-culpa/']",https://www.cartacapital.com.br/justica/barroso-defende-regulacao-das-redes-sociais-e-alerta-para-desafio-da-ia-imprescindivel-para-proteger-direitos-humanos/
Equador elegerá presidente imerso na violência do tráfico de drogas,2026-05-18 18:01:55,,,[],"['https://www.cartacapital.com.br/tag/daniel-noboa/', 'https://www.cartacapital.com.br/tag/luisa-gonzales/', 'https://www.cartacapital.com.br/tag/equador/']",https://www.cartacapital.com.br/mundo/equador-elegera-presidente-imerso-na-violencia-do-trafico-de-drogas/
Ex-presidente de Honduras é condenado a 45 anos de prisão nos EUA por tráfico de drogas,2026-05-18 18:01:57,,,[],"['https://www.cartacapital.com.br/tag/estados-unidos/', 'https://www.cartacapital.com.br/tag/honduras/', 'https://www.cartacapital.com.br/tag/juan-orlando-hernandez/', 'https://www.cartacapital.com.br/tag/donald-trump/']",https://www.cartacapital.com.br/mundo/ex-presidente-de-honduras-e-condenado-a-45-anos-de-prisao-nos-eua-por-trafico-de-drogas/
Ex-presidente de Honduras é declarado culpado de narcotráfico pela Justiça dos EUA,2026-05-18 18:01:58,,,[],"['https://www.cartacapital.com.br/tag/Juan-Orlando-Hernandez/', 'https://www.cartacapital.com.br/tag/narcotrafico/', 'https://www.cartacapital.com.br/tag/estados-unidos/', 'https://www.cartacapital.com.br/tag/Donald-Trump/']",https://www.cartacapital.com.br/mundo/ex-presidente-de-honduras-e-declarado-culpado-de-narcotrafico-pela-justica-dos-eua/
As violações de direitos humanos e as recomendações de entidades sobre operação no litoral de SP,2026-05-18 18:01:59,,,[],['https://www.cartacapital.com.br/wp-content/uploads/2024/02/direitos-humanos-baixada-santista-IMPRENSA-1.pdf'],https://www.cartacapital.com.br/sociedade/as-violacoes-de-direitos-humanos-e-as-recomendacoes-de-entidades-sobre-operacao-no-litoral-de-sp/
“Dama do tráfico”: o mais novo espantalho da direita,2026-05-18 18:02:01,,,[],"['https://www.cartacapital.com.br/tag/dama-do-trafico/', 'https://www.cartacapital.com.br/tag/ministerio-da-justica/', 'https://www.cartacapital.com.br/tag/ministerio-dos-direitos-humanos-e-da-cidadania/', 'https://www.cartacapital.com.br/tag/silvio-almeida/', 'https://www.cartacapital.com.br/tag/flavio-dino/', 'https://www.cartacapital.com.br/politica/ministerio-admite-ter-pago-passagem-a-dama-do-trafico-mas-nega-contato-com-a-mulher/']",https://www.cartacapital.com.br/opiniao/dama-do-trafico-o-mais-novo-espantalho-da-direita/
"Ministério admite ter pago passagem à ‘dama do tráfico’, mas nega contato com a mulher",2026-05-18 18:02:02,,,[],"['https://www.cartacapital.com.br/tag/comando-vermelho/', 'https://www.cartacapital.com.br/politica/ministerio-da-justica-muda-regras-de-acesso-a-pasta-apos-visita-da-dama-do-trafico/', 'https://www.cartacapital.com.br/?s=dino', 'https://www.cartacapital.com.br/?s=eliaz+vaz', 'https://www.cartacapital.com.br/politica/ministerio-da-justica-muda-regras-de-acesso-a-pasta-apos-visita-da-dama-do-trafico/', 'https://www.cartacapital.com.br/tag/lula/', 'https://www.cartacapital.com.br/politica/lula-sai-em-defesa-de-dino-e-diz-que-ministro-e-alvo-de-ataques-artificialmente-plantados/']",https://www.cartacapital.com.br/politica/ministerio-admite-ter-pago-passagem-a-dama-do-trafico-mas-nega-contato-com-a-mulher/
‘Nada a esconder’: Janones rebate Nikolas por foto com a ‘dama do tráfico’,2026-05-18 18:02:03,,,[],"['https://www.cartacapital.com.br/tag/andre-janones/', 'https://www.cartacapital.com.br/tag/nikolas-ferreira/', 'https://www.cartacapital.com.br/tag/elias-vaz', 'https://www.cartacapital.com.br/politica/o-que-diz-o-secretario-do-ministerio-da-justica-sobre-a-presenca-da-dama-do-trafico-amazonense-em-uma-reuniao/']",https://www.cartacapital.com.br/politica/nada-a-esconder-janones-rebate-nikolas-por-foto-com-a-dama-do-trafico/
"Só restam os garimpeiros ligados ao narcotráfico na Terra Indígena Yanomami, diz ministra Sonia Guajajara",2026-05-18 18:02:06,,,[],"['https://www.cartacapital.com.br/?s=yanomami', 'https://www.cartacapital.com.br/?s=guajajara', 'https://reporterbrasil.org.br/2022/07/exclusivo-apple-google-microsoft-e-amazon-usaram-ouro-ilegal-de-terras-indigenas-brasileiras/']",https://www.cartacapital.com.br/politica/so-restam-os-garimpeiros-ligados-ao-narcotrafico-na-terra-indigena-yanomami-diz-ministra-sonia-guajajara/
Silvio Almeida defende a descriminalização das drogas para combater o tráfico,2026-05-18 18:02:07,,,[],"['https://www.cartacapital.com.br/tag/silvio-almeida/', 'https://www.cartacapital.com.br/tag/camara-dos-deputados/']",https://www.cartacapital.com.br/cartaexpressa/silvio-almeida-defende-a-descriminalizacao-das-drogas-para-combater-o-trafico/
Governo institui o Prêmio Luiz Gama de Direitos Humanos,2026-05-18 18:02:09,,,[],"['https://www.cartacapital.com.br/tag/governo-lula/', 'https://www.cartacapital.com.br/tag/jair-bolsonaro/', 'https://www.cartacapital.com.br/opiniao/frente-ampla/o-racismo-estrutural-tambem-e-resultado-do-mito-da-abolicao/']",https://www.cartacapital.com.br/politica/governo-institui-o-premio-luiz-gama-de-direitos-humanos/
Meta é processada por ‘fechar os olhos’ para tráfico de pessoas no Facebook e Instagram,2026-05-18 18:02:10,,,[],"['https://www.cartacapital.com.br/tag/meta/', 'https://www.cartacapital.com.br/tag/facebook/', 'https://www.cartacapital.com.br/tag/instagram/', 'https://www.cartacapital.com.br/tag/mark-zuckerberg/']",https://www.cartacapital.com.br/tecnologia/meta-e-processada-por-fechar-os-olhos-para-trafico-de-pessoas-no-facebook-e-instagram/
MP do Pará pede provas das acusações feitas por Damares sobre tráfico de crianças,2026-05-18 18:02:12,,,[],"['https://www.cartacapital.com.br/?s=MP+Par%C3%A1', 'https://www.cartacapital.com.br/?s=damares+alves', 'https://www.cartacapital.com.br/cartaexpressa/mpf-da-3-dias-para-governo-detalhar-supostos-crimes-contra-criancas-denunciados-por-damares/']",https://www.cartacapital.com.br/justica/mp-do-para-pede-provas-das-acusacoes-feitas-por-damares-sobre-trafico-de-criancas/
"‘Vagões, disciplinas, travessias, salveiros’: como o tráfico se estruturou na Cracolândia",2026-05-18 18:02:14,,,"['https://www.cartacapital.com.br/wp-content/uploads/2022/06/cracolandia-publica.gif', 'https://www.cartacapital.com.br/wp-content/uploads/2022/06/estrutura-do-trafico-reproducao-relatorio-vagoes-disciplinas-travessias-salveiros-como-trafico-se-estruturou-na-cracolandia.jpeg-768x907.png', 'https://www.cartacapital.com.br/wp-content/uploads/2022/06/ed-delegado-ciro-barros-agencia-publica-vagoes-disciplinas-travessias-salveiros-como-trafico-se-estruturou-na-cracolandia-768x813.png']","['https://www.cartacapital.com.br/politica/com-operacao-contra-entregadores-e-acao-na-cracolandia-campanha-de-rodrigo-garcia-engrossa-o-tom-punitivista/', 'https://www.cartacapital.com.br/tag/cracolandia/', 'https://www.cartacapital.com.br/sociedade/homem-em-situacao-de-rua-e-baleado-e-morto-na-regiao-da-cracolandia-em-sp/', 'https://www.cartacapital.com.br/cartaexpressa/em-mais-uma-operacao-na-cracolandia-policia-usa-atiradores-de-elite-e-veiculo-blindado/', 'https://www.cartacapital.com.br/sociedade/sem-solucoes-efetivas-para-a-cracolandia-o-governo-de-sao-paulo-ainda-aposta-em-repressao/', 'https://www.cartacapital.com.br/politica/erika-hilton-questona-autoridades-por-violacoes-de-direitos-humanos-na-cracolandia/', 'https://www.cartacapital.com.br/tag/pcc/', 'https://www.cartacapital.com.br/tag/trafico-de-drogas/', 'https://www.cartacapital.com.br/sociedade/entre-o-fluxo-e-o-conteiner-um-dia-na-cracolandia-sob-a-gestao-doria/', 'https://www.cartacapital.com.br/tag/cptm/', 'https://tj-sp.jusbrasil.com.br/jurisprudencia/1153657411/habeas-corpus-criminal-hc-21696432420208260000-sp-2169643-2420208260000/inteiro-teor-1153657449', 'https://www.cartacapital.com.br/tag/forum-brasileiro-de-seguranca-publica/', 'https://www1.folha.uol.com.br/cotidiano/2022/05/lagartos-assumiram-trafico-na-cracolandia-no-centro-de-sp-antes-de-migracao.shtml']",https://www.cartacapital.com.br/sociedade/vagoes-disciplinas-travessias-salveiros-como-trafico-se-estruturou-na-cracolandia/
Indigenista desaparecido desafiava narcotráfico e garimpo no Amazonas,2026-05-18 18:02:15,,,[],"['https://www.cartacapital.com.br/tag/funai/', 'https://www.cartacapital.com.br/tag/bruno-araujo-pereira/', 'https://www.cartacapital.com.br/tag/dom-phillips/', 'https://www.cartacapital.com.br/tag/jair-bolsonaro/', 'https://www.cartacapital.com.br/tag/anderson-torres/', 'https://www.cartacapital.com.br/sociedade/pcc-e-o-comando-vermelho-ampliam-o-leque-de-atividades-ilicitas-na-amazonia/', 'https://www.cartacapital.com.br/sociedade/amazonia-pf-detem-dois-suspeitos-pelo-desaparecimento-de-indigenista-e-jornalista-ingles/', 'https://www.cartacapital.com.br/politica/quem-e-o-novo-indio-da-nova-funai-no-governo-bolsonaro/']",https://www.cartacapital.com.br/sociedade/indigenista-desaparecido-desafiava-narcotrafico-e-garimpo-no-amazonas/
Volkswagen é acusada de ‘escravidão’ e ‘tráfico de pessoas’ durante a ditadura no Brasil,2026-05-18 18:02:16,,,[],"['https://www.cartacapital.com.br/tag/volkswagen', 'https://www.cartacapital.com.br/tag/ditadura-militar', 'https://www.cartacapital.com.br/sociedade/volkswagen-reconhece-cumplicidade-com-repressao-durante-ditadura-no-brasil-e-fecha-acordo-com-mpf/']",https://www.cartacapital.com.br/sociedade/volkswagen-e-acusada-de-escravidao-e-trafico-de-pessoas-durante-a-ditadura-no-brasil/
Erika Hilton questiona autoridades por violações de direitos humanos na Cracolândia,2026-05-18 18:02:17,,,[],"['https://www.cartacapital.com.br/tag/erika-hilton/', 'https://legislacao.prefeitura.sp.gov.br/leis/decreto-59246-de-28-de-fevereiro-de-2020', 'https://www.gov.br/mdh/pt-br/acesso-a-informacao/participacao-social/conselho-nacional-de-direitos-humanos-cndh/copy_of_Resolucao40.pdf']",https://www.cartacapital.com.br/politica/erika-hilton-questona-autoridades-por-violacoes-de-direitos-humanos-na-cracolandia/
Justiça de MG absolve Pimentel dos crimes de tráfico de influência e lavagem,2026-05-18 18:02:18,,,[],"['https://www.cartacapital.com.br/tag/fernando-pimentel', 'https://www.cartacapital.com.br/politica/juiz-absolve-fernando-pimentel-em-acao-de-caixa-2-na-operacao-acronimo/']",https://www.cartacapital.com.br/cartaexpressa/justica-de-mg-absolve-pimentel-dos-crimes-de-trafico-de-influencia-e-lavagem/
Pelo menos 145 ativistas de Direitos Humanos foram assassinados na Colômbia em 2021,2026-05-18 18:02:20,,,[],['https://www.cartacapital.com.br/tag/colombia/'],https://www.cartacapital.com.br/mundo/pelo-menos-145-ativistas-de-direitos-humanos-foram-assassinados-na-colombia-em-2021/
Direitos humanos ou barbárie,2026-05-18 18:02:22,,,[],[],https://www.cartacapital.com.br/opiniao/frente-ampla/entre-direitos-humanos-ou-barbarie/
É urgente enfrentar o tráfico de mentiras entre cristãos!,2026-05-18 18:02:23,,,[],"['http://www.coletivobereia.com.br', 'https://youtu.be/nDjvNq2Mn6E', 'https://drive.google.com/file/d/1_uMg4UYDOeptPctggrTaRmUWGHDzqkiU/view', 'https://www.cartacapital.com.br/tag/jair-bolsonaro/', 'https://www.cartacapital.com.br/tag/marcelo-crivella/', 'https://religiaoepoder.org.br/', 'https://www.cartacapital.com.br/blogs/dialogos-da-fe/magali-cunha-a-falacia-da-retorica-sobre-cristofobia/']",https://www.cartacapital.com.br/blogs/dialogos-da-fe/e-urgente-enfrentar-o-trafico-de-mentiras-entre-cristaos/
A construção de direitos humanos é uma tarefa coletiva,2026-05-18 18:02:24,,,[],['https://www.cartacapital.com.br/tag/coronavirus/'],https://www.cartacapital.com.br/opiniao/frente-ampla/construcao-de-direitos-humanos-e-tarefa-coletiva/
Chacina do Jacarezinho: Comissão Arns denuncia na ONU violações de direitos humanos,2026-05-18 18:02:25,,,[],"['https://www.cartacapital.com.br/tag/jacarezinho/', 'https://www.cartacapital.com.br/sociedade/human-rights-watch-pede-investigacao-independente-do-mpf-sobre-jacarezinho/']",https://www.cartacapital.com.br/sociedade/chacina-do-jacarezinho-comissao-arns-denuncia-na-onu-violacoes-de-direitos-humanos/
Preso: é isto um ser humano?,2026-05-18 18:02:26,,,[],"['#_edn1', '#_edn2', '#_edn3', '#_ednref1', '#_ednref1', '#_ednref2', '#_ednref3']",https://www.cartacapital.com.br/opiniao/preso-e-isto-um-ser-humano/
Pequeno mamífero pode ser principal via de transmissão do coronavírus a humanos,2026-05-18 18:02:27,,,[],[],https://www.cartacapital.com.br/saude/pequeno-mamifero-pode-ser-principal-via-de-transmissao-do-coronavirus-a-humanos/
O tráfico de drogas é uma tragédia porque é a cara do capitalismo,2026-05-18 18:02:30,,,[],[],https://www.cartacapital.com.br/opiniao/o-trafico-de-drogas-e-uma-tragedia-porque-e-a-cara-do-capitalismo/
"Escravidão é parte do ser humano, diz deputado monarquista do PSL",2026-05-18 18:02:31,,,[],[],https://www.cartacapital.com.br/politica/escravidao-e-parte-do-ser-humano-diz-deputado-monarquista-do-psl/
Damares Alves é fundadora de ONG acusada de tráfico de crianças,2026-05-18 18:02:32,,,[],"['https://www.cartacapital.com.br/mundo/brasil-troca-direitos-humanos-por-valores-familiares-diz-guardian/', 'https://www.cartacapital.com.br/politica/a-cruzada-missionaria-contra-a-funai/', 'https://www.cartacapital.com.br/opiniao/a-cruzada-missionaria-contra-a-funai/?utm_source=leiamais']",https://www.cartacapital.com.br/sociedade/damares-alves-e-fundadora-de-ong-acusada-de-trafico-de-criancas/
Tráfico de pessoas dispara no Uruguai,2026-05-18 18:02:33,,,[],"['../../internacional/chile-condena-militares-por-morte-de-opositores-em-1973', '../../sociedade/venezuelanos-em-roraima-sao-vitimas-de-exploracao', '../../internacional/uruguai-oasis-de-tranquilidade-no-turbulento-cone-sul', '../../sociedade/o-combate-ao-abuso-e-a-exploracao-de-criancas-e-as-feridas-invisiveis', '../../internacional/nova-constituicao-cubana-elimina-termo-201ccomunismo201d', 'https://www.afp.com/pt']",https://www.cartacapital.com.br/mundo/correntes-invisiveis-o-trafico-de-pessoas-dispara-no-uruguai/
A invisível realidade do tráfico de pessoas,2026-05-18 18:02:34,,,[],[],https://www.cartacapital.com.br/sociedade/a-invisivel-realidade-do-trafico-de-pessoas/
Governo lança novo plano para combater o tráfico de pessoas,2026-05-18 18:02:35,,,[],[],https://www.cartacapital.com.br/sociedade/governo-lanca-novo-plano-para-combater-o-trafico-de-pessoas/
CPI do Tráfico de Pessoas termina com proposta de punições mais rígidas,2026-05-18 18:02:36,,,[],['http://agenciabrasil.ebc.com.br/noticia/2012-12-19/cpi-do-trafico-de-pessoas-termina-com-proposta-de-punicoes-mais-rigidas'],https://www.cartacapital.com.br/politica/cpi-do-trafico-de-pessoas-termina-com-proposta-de-punicoes-mais-rigidas/
CPI do Tráfico de Pessoas termina com proposta de punições mais rígidas,2026-05-18 18:02:37,,,[],['http://agenciabrasil.ebc.com.br/noticia/2012-12-19/cpi-do-trafico-de-pessoas-termina-com-proposta-de-punicoes-mais-rigidas'],https://www.cartacapital.com.br/politica/cpi-do-trafico-de-pessoas-termina-com-proposta-de-punicoes-mais-rigidas/
“Direitos humanos para humanos direitos”,2026-05-18 18:02:39,,,[],[],https://www.cartacapital.com.br/politica/direitos-humanos-para-humanos-direitos/
“Direitos humanos para humanos direitos”,2026-05-18 18:02:40,,,[],[],https://www.cartacapital.com.br/politica/direitos-humanos-para-humanos-direitos/
Justiça de SP mantém prisão de Hytalo Santos e marido após audiência de custódia,2026-05-18 18:02:41,,,[],"['https://www.cartacapital.com.br/sociedade/influenciador-hytalo-santos-e-preso-em-operacao-contra-exploracao-sexual-infantil/', 'https://www.cartacapital.com.br/sociedade/como-felca-pautou-o-debate-nas-redes-sociais/', 'https://www.cartacapital.com.br/sociedade/hytalo-santos-estava-em-rota-de-fuga-do-brasil-diz-delegado/']",https://www.cartacapital.com.br/cartaexpressa/justica-de-sp-mantem-prisao-de-hytalo-santos-e-marido-apos-audiencia-de-custodia/
Influenciador Hytalo Santos é preso em operação contra exploração sexual infantil,2026-05-18 18:02:42,,,[],"['https://www.cartacapital.com.br/sociedade/como-felca-pautou-o-debate-nas-redes-sociais/', 'https://www.cartacapital.com.br/sociedade/pf-prende-quatro-policiais-de-sao-paulo-suspeitos-de-cobrar-propina-de-funkeiros/']",https://www.cartacapital.com.br/sociedade/influenciador-hytalo-santos-e-preso-em-operacao-contra-exploracao-sexual-infantil/
Brasileiros resgatados em Mianmar chegam em Guarulhos,2026-05-18 18:02:43,,,[],"['https://www.cartacapital.com.br/mundo/brasileiros-vitimas-de-trafico-humano-sao-resgatados-em-mianmar/', 'https://www.cartacapital.com.br/sociedade/o-que-se-sabe-sobre-o-caso-de-brasileiros-vitimas-de-trafico-humano-em-mianmar/']",https://www.cartacapital.com.br/sociedade/brasileiros-resgatados-em-mianmar-chegam-em-guarulhos/
Holandeses vão à Grécia buscar refugiados em véspera de Natal,2026-05-18 18:02:44,,,[],"['https://www.cartacapital.com.br/mundo/republica-tcheca-tem-so-12-refugiados-mas-medo-de-migrante-domina-eleicao/', 'https://www.cartacapital.com.br/mundo/caravanas-de-migrantes-sao-alvo-de-xenofobia-no-mexico/?utm_source=leiamais', 'https://www.cartacapital.com.br/mundo/razao-primordial-humanidade-diz-prefeito-que-acolheu-imigrantes-na-espanha/?utm_source=leiamais']",https://www.cartacapital.com.br/mundo/holandeses-vao-a-grecia-buscar-refugiados-em-vespera-de-natal/
Cuba acusa EUA de ‘extorquir’ países da América Latina para sufocar sua economia,2026-05-18 18:02:45,,,[],['https://www.cartacapital.com.br/mundo/trump-diz-que-cuba-e-a-proxima-em-discurso/'],https://www.cartacapital.com.br/mundo/cuba-acusa-eua-de-extorquir-paises-da-america-latina-para-sufocar-sua-economia/
Hytalo Santos e marido são condenados por exploração sexual; defesa vai recorrer,2026-05-18 18:02:47,,,[],"['https://www.cartacapital.com.br/tag/hytalo-santos/', 'https://www.cartacapital.com.br/tag/israel-nata-vicente/', 'https://www.cartacapital.com.br/tag/felca/', 'https://www.cartacapital.com.br/sociedade/influenciador-hytalo-santos-e-preso-em-operacao-contra-exploracao-sexual-infantil/']",https://www.cartacapital.com.br/justica/hytalo-santos-e-marido-sao-condenados-por-exploracao-sexual-defesa-vai-recorrer/
Julio Iglesias nega acusações de assédio sexual feitas por ex-funcionárias,2026-05-18 18:02:48,,,[],"['https://www.cartacapital.com.br/tag/julio-iglesias/', 'https://www.cartacapital.com.br/mundo/ex-funcionarias-denunciam-julio-iglesias-por-supostas-agressoes-sexuais/']",https://www.cartacapital.com.br/mundo/julio-iglesias-nega-acusacoes-de-assedio-sexual-feitas-por-ex-funcionarias/
