portal,url
cnn,https://www.cnnbrasil.com.br/nacional/pf-apreendeu-r-18-bilhao-em-bens-e-valores-do-trafico-em-2023/
cnn,https://www.cnnbrasil.com.br/internacional/mais-de-230-sao-condenados-em-um-dos-maiores-julgamentos-ligados-a-mafia-italiana/
cnn,https://www.cnnbrasil.com.br/nacional/marinha-realiza-quase-5-mil-procedimentos-em-operacao-glo-do-mar/
cnn,https://www.cnnbrasil.com.br/politica/com-maioria-conservadora-comissao-da-camara-vira-arena-de-debates-para-pautas-d/
cnn,https://www.cnnbrasil.com.br/nacional/plano-para-melhorar-prisoes-tera-que-ser-realista-e-envolver-arranjo-politico-dizem-especialistas/
cnn,https://www.cnnbrasil.com.br/internacional/polarizados-milei-e-massa-tem-propostas-completamente-diferentes-para-a-argentina-confira/
cnn,https://www.cnnbrasil.com.br/politica/carmen-lucia-vota-para-rejeitar-acao-sobre-fim-do-prazo-de-inelegibilidade/
cnn,https://www.cnnbrasil.com.br/politica/moraes-vota-para-condenar-mais-cinco-reus-pelo-8-de-janeiro/
cnn,https://www.cnnbrasil.com.br/politica/nao-sabia-que-dama-do-trafico-era-casada-com-lider-do-comando-vermelho-diz-presidente-de-comite/
cnn,https://www.cnnbrasil.com.br/nacional/mae-bernadete-foi-executada-a-mando-do-trafico-conclui-policia-civil-da-bahia/
cnn,https://www.cnnbrasil.com.br/politica/caso-dama-do-trafico-expoe-infiltracao-do-crime-organizado-em-movimentos-sociais-dizem-especialistas/
cnn,https://www.cnnbrasil.com.br/politica/sucessao-de-lula-e-vaga-no-stf-como-aliados-de-dino-explicam-onda-de-ataques-ao-ministro/
cnn,https://www.cnnbrasil.com.br/politica/ministerio-dos-direitos-humanos-admite-ter-pago-viagem-da-dama-do-trafico-a-brasilia/
cnn,https://www.cnnbrasil.com.br/politica/ministerio-publico-pede-que-tcu-investigue-as-agendas-da-dama-do-trafico/
cnn,https://www.cnnbrasil.com.br/politica/ministerio-da-justica-fatiado-pt-volta-a-defender-divisao-apos-caso-dama-do-trafico/
cnn,https://www.cnnbrasil.com.br/nacional/pf-suspeita-de-terroristas-por-procuracao-no-brasil-dizem-fontes/
cnn,https://www.cnnbrasil.com.br/nacional/pf-resgata-vitimas-de-exploracao-sexual-em-cruzeiro-no-rio-de-janeiro/
cnn,https://www.cnnbrasil.com.br/politica/ministerio-da-justica-divulga-novas-regras-para-entrada-de-visitantes/
cnn,https://www.cnnbrasil.com.br/politica/secretario-de-dino-diz-que-foi-um-erro-receber-mulher-de-lider-do-comando-vermelho/
cnn,https://www.cnnbrasil.com.br/politica/oposicao-quer-convocar-dino-para-explicar-visitas-da-dama-do-trafico/
cnn,https://www.cnnbrasil.com.br/politica/ministerio-da-justica-fara-novas-regras-para-entrada-de-visitantes-no-palacio/
cnn,https://www.cnnbrasil.com.br/nacional/cracolandia-fluxo-de-usuarios-se-desloca-para-perto-da-estacao-da-luz-moradores-protestam/
cnn,https://www.cnnbrasil.com.br/internacional/relatorio-aponta-que-cerca-de-1-000-membros-do-pcc-atuam-em-portugal/
cnn,https://www.cnnbrasil.com.br/internacional/primeiro-ministro-de-portugal-apresenta-renuncia-apos-escandalo-de-corrupcao/
cnn,https://www.cnnbrasil.com.br/nacional/dirigentes-de-policias-de-toda-america-planejam-assinar-tratado-para-compartilhar-investigacoes-em-evento-em-brasilia/
cnn,https://www.cnnbrasil.com.br/politica/ativismo-judicial-e-lenda-diz-roberto-barroso/
